,Stop ID,Name,Agency,X,Y
57,5243,ALUM ROCK STATION (1),VTA,-121.832239,37.358369
58,5244,MCKEE STATION (1),VTA,-121.845477,37.37264794
59,5245,PENITENCIA CREEK STATION (1),VTA,-121.8554,37.382025
60,5246,BERRYESSA STATION (1),VTA,-121.8631128,37.38908538
61,5247,HOSTETTER STATION (1),VTA,-121.8696291,37.39511599
62,5248,CROPLEY STATION (1),VTA,-121.8830769,37.40400581
63,5249,MONTAGUE STATION (1),VTA,-121.8913653,37.40894503
64,5250,GREAT MALL STATION (1),VTA,-121.9021233,37.41438968
65,4804,I-880 STATION (1),VTA,-121.9177001,37.41312935
66,4805,CISCO STATION (1),VTA,-121.9290511,37.41265891
67,4806,BAYPOINTE STATION (1),VTA,-121.9423169,37.41053128
68,4762,TASMAN STATION (1),VTA,-121.94399779999999,37.40805589
69,4763,RIVER OAKS STATION (1),VTA,-121.9389719,37.40118806
70,4764,ORCHARD STATION (1),VTA,-121.9338373,37.39408216
71,4765,BONAVENTURA STATION (1),VTA,-121.92871459999999,37.38719698
72,4766,COMPONENT STATION (1),VTA,-121.9247555,37.38193695
73,4767,KARINA COURT STATION (1),VTA,-121.9193174,37.3746091
74,4768,METRO AIRPORT STATION (1),VTA,-121.9148835,37.36866385
75,4769,GISH STATION (1),VTA,-121.9090988,37.36093819
76,5380,WINCHESTER STATION (0),VTA,-121.9479065,37.27960951
77,5379,CAMPBELL STATION (0),VTA,-121.94302739999999,37.28589993
78,5378,HAMILTON STATION (0),VTA,-121.9361668,37.29406405
79,5377,BASCOM STATION (0),VTA,-121.9298301,37.29985056
80,5376,FRUITDALE STATION (0),VTA,-121.9180169,37.31048176
81,5375,RACE STATION (0),VTA,-121.91031370000002,37.31756735
82,5374,DIRIDON STATION (0),VTA,-121.90351129999999,37.32894718
83,5388,SAN FERNANDO STATION (0),VTA,-121.8981163,37.33036666
84,4807,CHAMPION STATION (0),VTA,-121.9526164,37.40942297
85,4808,LICK MILL STATION (0),VTA,-121.9636789,37.407616299999994
86,4809,GREAT AMERICA STATION (0),VTA,-121.9749084,37.40346833
87,4810,OLD IRONSIDES STATION (0),VTA,-121.979862,37.40330894
88,4811,REAMWOOD STATION (0),VTA,-121.9896634,37.40357223
89,4812,VIENNA STATION (0),VTA,-122.0008744,37.40339631
90,4813,FAIR OAKS STATION (0),VTA,-122.00955069999999,37.40277696
91,4814,CROSSMAN STATION (0),VTA,-122.0117028,37.40946634
92,4815,BORREGAS STATION (0),VTA,-122.0193149,37.41198493
93,4816,LOCKHEED MARTIN STATION (0),VTA,-122.02713229999999,37.40940354
94,5024,MOFFETT PARK STATION (0),VTA,-122.03433100000001,37.4024394
95,4817,BAYSHORE NASA STATION (0),VTA,-122.049989,37.404703000000005
96,4818,MIDDLEFIELD STATION (0),VTA,-122.05220990000002,37.39542816
97,4819,WHISMAN STATION (0),VTA,-122.059,37.39177263
98,4821,MOUNTAIN VIEW STATION (0),VTA,-122.0767886,37.394951500000005
99,4786,MOUNTAIN VIEW STATION (1),VTA,-122.0775962,37.39528324
100,4788,WHISMAN STATION (1),VTA,-122.0582203,37.39220467
101,4789,MIDDLEFIELD STATION (1),VTA,-122.0519595,37.39606973
102,4790,BAYSHORE NASA STATION (1),VTA,-122.049167,37.40432726
103,5023,MOFFETT PARK STATION (1),VTA,-122.0334599,37.40236702
104,4791,LOCKHEED MARTIN STATION (1),VTA,-122.0268913,37.41004799
105,4792,BORREGAS STATION (1),VTA,-122.01670159999998,37.41132583
106,4793,CROSSMAN STATION (1),VTA,-122.0111803,37.408840600000005
107,4794,FAIR OAKS STATION (1),VTA,-122.008638,37.4025781
108,4795,VIENNA STATION (1),VTA,-121.9982543,37.40335429
109,4796,REAMWOOD STATION (1),VTA,-121.9874074,37.40350963
110,4797,OLD IRONSIDES STATION (1),VTA,-121.97887060000001,37.40329905
111,4798,GREAT AMERICA STATION (1),VTA,-121.9740578,37.4035545
112,4799,LICK MILL STATION (1),VTA,-121.9629247,37.40779522
113,4800,CHAMPION STATION (1),VTA,-121.9519363,37.40889839
114,5389,SAN FERNANDO STATION (1),VTA,-121.8990446,37.33024849
115,5381,DIRIDON STATION (1),VTA,-121.90358799999998,37.328296
116,5382,RACE STATION (1),VTA,-121.9107529,37.31715496
117,5383,FRUITDALE STATION (1),VTA,-121.91848279999999,37.31012168
118,5384,BASCOM STATION (1),VTA,-121.93030420000001,37.29946665
119,5385,HAMILTON STATION (1),VTA,-121.93657639999999,37.29369104
120,5386,CAMPBELL STATION (1),VTA,-121.9433954,37.28548307
121,5387,WINCHESTER STATION (1),VTA,-121.94830659999998,37.27917796
0,OKJ,Oakland Jack London,Capitol Corridor Joint Powers Authority,-122.271521,37.793715
1,EMY,Emeryville,Capitol Corridor Joint Powers Authority,-122.291808,37.840423
2,BKY,Berkeley,Capitol Corridor Joint Powers Authority,-122.300908,37.86743900000001
3,RIC,Richmond,Capitol Corridor Joint Powers Authority,-122.353896,37.936766
4,MTZ,Martinez,Capitol Corridor Joint Powers Authority,-122.13883,38.019079
5,SUI,Suisun-Fairfield,Capitol Corridor Joint Powers Authority,-122.041192,38.243446
6,FFV,Fairfield-Vacaville,Capitol Corridor Joint Powers Authority,-121.968163,38.286164
7,DAV,Davis,Capitol Corridor Joint Powers Authority,-121.737758,38.543494
8,SAC,Sacramento,Capitol Corridor Joint Powers Authority,-121.500699,38.584004
9,OAC,Oakland Coliseum,Capitol Corridor Joint Powers Authority,-122.198218,37.752481
10,HAY,Hayward,Capitol Corridor Joint Powers Authority,-122.099321,37.665962
11,FMT,Fremont,Capitol Corridor Joint Powers Authority,-122.007382,37.559142
12,GAC,Great America-Santa Clara,Capitol Corridor Joint Powers Authority,-121.967132,37.406877
13,SCC,University-Santa Clara,Capitol Corridor Joint Powers Authority,-121.936453,37.353218
14,SJC,San Jose,Capitol Corridor Joint Powers Authority,-121.902496,37.329935
15,ARN,Auburn-Conheim,Capitol Corridor Joint Powers Authority,-121.082922,38.903831
16,RLN,Rocklin,Capitol Corridor Joint Powers Authority,-121.237397,38.791051
17,RSV,Roseville,Capitol Corridor Joint Powers Authority,-121.286271,38.749959
18,SFC,SF Transbay Temp Terminal,Capitol Corridor Joint Powers Authority,-122.392478,37.789337
